"UNIQUE_ID","DSGN_CYCLE","COMID","SITE_ID"
"NRS_VT-10132","2013-14","6083515","VTRF-0001"
"NRS_VT-10133","2013-14","4599835","VTRF-0002"
"NRS_VT-10134","2013-14","10102110","VTRF-0003"
"NRS_WA-10418","2013-14","24287296","WARF-0001"
"NRS_WA-10419","2013-14","24287056","WARF-0002"
"NRS_WA-10420","2013-14","23663191","WARF-0101"
"NRS_WA-10421","2013-14","24422811","WARF-0102"
"NRS_WI-10171","2013-14","13396357","WIRF-0010"
"NRS_WI-10172","2013-14","14704844","WIRF-0011"
"NRS_WI-10173","2013-14","13295336","WIRF-0012"
"NRS_WA-10424","2013-14","23980689","WARF-0105"
"NRS_WA-10425","2013-14","24264811","WARF-0106"
"NRS_WA-10426","2013-14","24383473","WARF-0107"
"NRS_WA-10427","2013-14","23845025","WARF-0108"
"NRS_WA-10428","2013-14","23844761","WARF-0109"
"NRS_WA-10429","2013-14","23838308","WARF-0110"
"NRS_WI-10163","2013-14","2268959","WIRF-0001"
"NRS_WI-10164","2013-14","13124954","WIRF-0002"
"NRS_WI-10165","2013-14","13396565","WIRF-0003"
"NRS_WI-10166","2013-14","13632113","WIRF-0004"
"NRS_WI-10167","2013-14","13136851","WIRF-0006"
"NRS_WI-10168","2013-14","6820782","WIRF-0007"
"NRS_WI-10174","2013-14","12173364","WIRF-0013"
"NRS_WI-10175","2013-14","13392271","WIRF-0014"
"NRS_WI-10176","2013-14","1815121","WIRF-0015"
"NRS_WV-10064","2013-14","5895084","WVRF-0001"
"NRS_WV-10065","2013-14","3775753","WVRF-0004"
"NRS_WV-10066","2013-14","12105108","WVRF-0005"
"NRS_WV-10067","2013-14","19320917","WVRF-0006"
"NRS_WY-10449","2013-14","17456451","WYRF-0001"
"NRS_WY-10450","2013-14","5440706","WYRF-0002"
"NRS_WY-10451","2013-14","15968351","WYRF-0004"
"NRS_WY-10452","2013-14","18272128","WYRF-0006"
"NRS_WI-10169","2013-14","13350886","WIRF-0008"
"NRS_WI-10170","2013-14","13344870","WIRF-0009"
"NRS_AL-10031","2018-19","19598502","NRS18_AL_10002"
"NRS_AL-10034","2018-19","2413396","NRS18_AL_10006"
"NRS_AL-10038","2018-19","18208576","NRS18_AL_10004"
"NRS_AL-10039","2018-19","21656490","NRS18_AL_10007"
"NRS_AL-10040","2018-19","2188031","NRS18_AL_10008"
"NRS_AL-10046","2018-19","21455470","NRS18_AL_10005"
"NRS_AL-10051","2018-19","19567812","NRS18_AL_10031"
"NRS_AL-10067","2018-19","2214044","NRS18_AL_10009"
"NRS_AL-10069","2018-19","2400367","NRS18_AL_10013"
"NRS_AL-10071","2018-19","18522613","NRS18_AL_10014"
"NRS_AL-10073","2018-19","21456608","NRS18_AL_10010"
"NRS_AL-10074","2018-19","21640704","NRS18_AL_10017"
"NRS_AL-10075","2018-19","21658294","NRS18_AL_10018"
"NRS_AL-10077","2018-19","2213454","NRS18_AL_10015"
"NRS_AL-10078","2018-19","18567421","NRS18_AL_10016"
"NRS_AL-10091","2018-19","21457368","NRS18_AL_10019"
"NRS_AL-10092","2018-19","18645528","NRS18_AL_10020"
"NRS_AL-10094","2018-19","3436594","NRS18_AL_10022"
"NRS_AL-10095","2018-19","19645322","NRS18_AL_10023"
"NRS_AL-10097","2018-19","18578959","NRS18_AL_10025"
"NRS_AL-10101","2018-19","2187701","NRS18_AL_10039"
"NRS_AL-10102","2018-19","18591810","NRS18_AL_10188"
"NRS_AL-10103","2018-19","19618510","NRS18_AL_10189"
"NRS_WY-10453","2013-14","17475871","WYRF-0007"
"NRS_WY-10454","2013-14","9594562","WYRF-0101"
"NRS_WY-10455","2013-14","2964368","WYRF-0102"
"NRS_AR-10205","2018-19","7765651","NRS18_AR_10014"
"NRS_AR-10206","2018-19","11808920","NRS18_AR_10034"
"NRS_AR-10207","2018-19","7471684","NRS18_AR_10010"
"NRS_AR-10209","2018-19","3747886","NRS18_AR_10018"
"NRS_AR-10212","2018-19","7765979","NRS18_AR_10015"
"NRS_AR-10213","2018-19","11774983","NRS18_AR_10016"
"NRS_AR-10219","2018-19","18057726","NRS18_AR_10017"
"NRS_AR-10222","2018-19","9269312","NRS18_AR_10021"
"NRS_AR-10223","2018-19","7546559","NRS18_AR_10022"
"NRS_AR-10225","2018-19","7525079","NRS18_AR_10024"
"NRS_AL-10105","2018-19","22201183","NRS18_AL_10191"
"NRS_AL-10106","2018-19","21454754","NRS18_AL_10638"
"NRS_AL-10107","2018-19","2413970","NRS18_AL_10938"
"NRS_AL-10108","2018-19","15823707","NRS18_AL_11088"
"NRS_AR-10057","2018-19","7471678","NRS18_AR_10002"
"NRS_AR-10061","2018-19","3682162","NRS18_AR_10006"
"NRS_AR-10063","2018-19","7751684","NRS18_AR_10007"
"NRS_AR-10064","2018-19","21821222","NRS18_AR_10008"
"NRS_AR-10067","2018-19","22699450","NRS18_AR_10001"
"NRS_AR-10109","2018-19","11828858","NRS18_AR_10004"
"NRS_AR-10203","2018-19","15306551","NRS18_AR_10009"
"NRS_AR-10241","2018-19","7753238","NRS18_AR_10489"
"NRS_AZ-10422","2018-19","20736507","NRS18_AZ_10004"
"NRS_AR-10226","2018-19","11808346","NRS18_AR_10025"
"NRS_AR-10227","2018-19","18057738","NRS18_AR_10026"
"NRS_AR-10228","2018-19","8590394","NRS18_AR_10027"
"NRS_AR-10229","2018-19","9273316","NRS18_AR_10039"
"NRS_AR-10230","2018-19","14854195","NRS18_AR_10040"
"NRS_AR-10236","2018-19","9273060","NRS18_AR_10046"
"NRS_AR-10238","2018-19","3746118","NRS18_AR_10190"
"NRS_AR-10239","2018-19","11830010","NRS18_AR_10191"
"NRS_AR-10240","2018-19","7751980","NRS18_AR_10192"
"NRS_CA-10802","2018-19","4439896","NRS18_CA_10013"
"NRS_CA-10816","2018-19","8020478","NRS18_CA_10004"
"NRS_CA-10818","2018-19","4442410","NRS18_CA_10014"
"NRS_CA-10821","2018-19","20294501","NRS18_CA_10015"
"NRS_CA-10823","2018-19","2820014","NRS18_CA_10016"
"NRS_CA-10829","2018-19","15024989","NRS18_CA_10018"
"NRS_CA-10830","2018-19","362143","NRS18_CA_10065"
"NRS_CA-10833","2018-19","8028376","NRS18_CA_10005"
"NRS_CA-10844","2018-19","8915047","NRS18_CA_10006"
"NRS_CA-10845","2018-19","8317019","NRS18_CA_10007"
"NRS_CA-10849","2018-19","8257773","NRS18_CA_10008"
"NRS_CA-10858","2018-19","8058193","NRS18_CA_10009"
"NRS_CA-10859","2018-19","20275095","NRS18_CA_10010"
"NRS_CA-10864","2018-19","1669885","NRS18_CA_10059"
"NRS_CA-10895","2018-19","1678799","NRS18_CA_10019"
"NRS_CA-10897","2018-19","22563072","NRS18_CA_10025"
"NRS_CA-10906","2018-19","8287522","NRS18_CA_10026"
"NRS_AZ-10426","2018-19","20736341","NRS18_AZ_10005"
"NRS_AZ-10432","2018-19","15890430","NRS18_AZ_10001"
"NRS_AZ-10475","2018-19","10003816","NRS18_AZ_10002"
"NRS_AZ-10584","2018-19","21351925","NRS18_AZ_10003"
"NRS_AZ-10619","2018-19","1406141","NRS18_AZ_10006"
"NRS_AZ-10625","2018-19","15932923","NRS18_AZ_10010"
"NRS_AZ-10626","2018-19","20451460","NRS18_AZ_10011"
"NRS_AZ-10655","2018-19","10010648","NRS18_AZ_10007"
"NRS_AZ-10656","2018-19","20726660","NRS18_AZ_10014"
"NRS_AZ-10657","2018-19","20584904","NRS18_AZ_10015"
"NRS_AZ-10662","2018-19","22430672","NRS18_AZ_10012"
"NRS_AZ-10665","2018-19","21355745","NRS18_AZ_10013"
"NRS_AZ-10670","2018-19","20493415","NRS18_AZ_10008"
"NRS_CA-10907","2018-19","10744456","NRS18_CA_10027"
"NRS_CA-10910","2018-19","20288196","NRS18_CA_10028"
"NRS_CA-10930","2018-19","19791983","NRS18_CA_10020"
"NRS_CA-10931","2018-19","1897364","NRS18_CA_10033"
"NRS_CA-10932","2018-19","4442642","NRS18_CA_10034"
"NRS_CA-10934","2018-19","2820096","NRS18_CA_10035"
"NRS_CA-10935","2018-19","15048089","NRS18_CA_10036"
"NRS_CA-10946","2018-19","1909502","NRS18_CA_10029"
"NRS_CA-10948","2018-19","2833552","NRS18_CA_10030"
"NRS_CA-10949","2018-19","17066926","NRS18_CA_10031"
"NRS_CA-10953","2018-19","3953581","NRS18_CA_10032"
"NRS_CA-11009","2018-19","20196232","NRS18_CA_10021"
"NRS_CA-11011","2018-19","8246442","NRS18_CA_10022"
"NRS_AZ-10675","2018-19","1409141","NRS18_AZ_10009"
"NRS_AZ-10690","2018-19","1401580","NRS18_AZ_10016"
"NRS_AZ-10694","2018-19","945030283","NRS18_AZ_10020"
"NRS_AZ-10695","2018-19","20453270","NRS18_AZ_10021"
"NRS_AZ-10698","2018-19","20451706","NRS18_AZ_10024"
"NRS_AZ-10701","2018-19","21331401","NRS18_AZ_10027"
"NRS_AZ-10721","2018-19","15888852","NRS18_AZ_10456"
"NRS_AZ-10722","2018-19","21409240","NRS18_AZ_10457"
"NRS_AZ-10729","2018-19","20437186","NRS18_AZ_10843"
"NRS_AZ-10730","2018-19","15915647","NRS18_AZ_12037"
"NRS_AZ-10731","2018-19","20403931","NRS18_AZ_12038"
"NRS_AZ-10733","2018-19","10003808","NRS18_AZ_12837"
"NRS_AZ-10740","2018-19","21413721","NRS18_AZ_12844"
"NRS_CA-11054","2018-19","22047753","NRS18_CA_10024"
"NRS_CA-11076","2018-19","8058013","NRS18_CA_10066"
"NRS_CA-11197","2018-19","20343321","NRS18_CA_10048"
"NRS_CA-11198","2018-19","948020307","NRS18_CA_10049"
"NRS_CA-11201","2018-19","1889600","NRS18_CA_10052"
"NRS_CA-11203","2018-19","1897492","NRS18_CA_10054"
"NRS_CA-11204","2018-19","15039097","NRS18_CA_10055"
"NRS_CA-11205","2018-19","19784325","NRS18_CA_10056"
"NRS_CA-11206","2018-19","17057244","NRS18_CA_10088"
"NRS_CA-11212","2018-19","8244328","NRS18_CA_10094"
"NRS_CA-11226","2018-19","2769298","NRS18_CA_10108"
"NRS_CA-11236","2018-19","10002138","NRS18_CA_10247"
"NRS_CA-11311","2018-19","948020359","NRS18_CA_10322"
"NRS_CA-10779","2018-19","22050309","NRS18_CA_10001"
"NRS_CA-10782","2018-19","4442592","NRS18_CA_10002"
"NRS_CA-10784","2018-19","17572955","NRS18_CA_10011"
"NRS_CA-10797","2018-19","7978069","NRS18_CA_10012"
"NRS_CA-11341","2018-19","20265517","NRS18_CA_10352"
"NRS_CA-11343","2018-19","346783","NRS18_CA_10389"
"NRS_CA-11354","2018-19","946050165","NRS18_CA_10548"
"NRS_CA-11355","2018-19","2823718","NRS18_CA_10788"
"NRS_CA-11362","2018-19","7978069","NRS18_CA_10795"
"NRS_CA-11364","2018-19","4439162","NRS18_CA_10889"
"NRS_CO-10224","2018-19","3232663","NRS18_CO_10002"
"NRS_CO-10226","2018-19","1321066","NRS18_CO_10003"
"NRS_CA-11313","2018-19","20258543","NRS18_CA_10324"
"NRS_CA-11332","2018-19","8020296","NRS18_CA_10343"
"NRS_CO-10314","2018-19","3180892","NRS18_CO_10013"
"NRS_CO-10315","2018-19","17906257","NRS18_CO_10018"
"NRS_CO-10319","2018-19","17034603","NRS18_CO_10020"
"NRS_CO-10322","2018-19","1320886","NRS18_CO_10068"
"NRS_CO-10324","2018-19","2891332","NRS18_CO_10069"
"NRS_CO-10325","2018-19","3179466","NRS18_CO_10014"
"NRS_CO-10326","2018-19","3252635","NRS18_CO_10024"
"NRS_CO-10328","2018-19","1353028","NRS18_CO_10026"
"NRS_CO-10329","2018-19","3179700","NRS18_CO_10071"
"NRS_CO-10331","2018-19","3112135","NRS18_CO_10072"
"NRS_CO-10333","2018-19","1530127","NRS18_CO_10021"
"NRS_CO-10336","2018-19","1532161","NRS18_CO_10070"
"NRS_CO-10227","2018-19","934978","NRS18_CO_10009"
"NRS_CO-10228","2018-19","17906861","NRS18_CO_10004"
"NRS_CO-10230","2018-19","2888850","NRS18_CO_10005"
"NRS_CO-10231","2018-19","17435834","NRS18_CO_10010"
"NRS_CO-10232","2018-19","17899337","NRS18_CO_10011"
"NRS_CO-10235","2018-19","3561782","NRS18_CO_10012"
"NRS_CO-10236","2018-19","3111231","NRS18_CO_10060"
"NRS_CO-10246","2018-19","229493","NRS18_CO_10061"
"NRS_CO-10273","2018-19","11699220","NRS18_CO_10050"
"NRS_CO-10280","2018-19","188341","NRS18_CO_10053"
"NRS_CO-10289","2018-19","9772755","NRS18_CO_10055"
"NRS_CO-10490","2018-19","3416492","NRS18_CO_11276"
"NRS_CO-10492","2018-19","18369656","NRS18_CO_11278"
"NRS_CO-10339","2018-19","229537","NRS18_CO_10016"
"NRS_CO-10341","2018-19","17497463","NRS18_CO_10017"
"NRS_CO-10349","2018-19","14930","NRS18_CO_10063"
"NRS_CO-10351","2018-19","1333232","NRS18_CO_10064"
"NRS_CO-10353","2018-19","1231319","NRS18_CO_10065"
"NRS_CO-10364","2018-19","18377300","NRS18_CO_10028"
"NRS_CO-10369","2018-19","4056025","NRS18_CO_10033"
"NRS_CO-10370","2018-19","3181222","NRS18_CO_10034"
"NRS_CO-10378","2018-19","191411","NRS18_CO_10042"
"NRS_CO-10382","2018-19","17034661","NRS18_CO_10046"
"NRS_CO-10384","2018-19","3111183","NRS18_CO_10048"
"NRS_CO-10447","2018-19","951491","NRS18_CO_10135"
"NRS_CO-10449","2018-19","947137","NRS18_CO_10224"
"NRS_CO-10451","2018-19","3177592","NRS18_CO_10374"
"NRS_CO-10475","2018-19","18375920","NRS18_CO_10398"
"NRS_CO-10476","2018-19","951583","NRS18_CO_10523"
"NRS_CO-10479","2018-19","16963139","NRS18_CO_10825"
"NRS_CO-10481","2018-19","982565","NRS18_CO_10974"
"NRS_CO-10482","2018-19","1422686","NRS18_CO_10975"
"NRS_CO-10484","2018-19","2900003","NRS18_CO_10977"
"NRS_CO-10486","2018-19","1318658","NRS18_CO_11124"
"NRS_CO-10488","2018-19","18383311","NRS18_CO_11274"
"NRS_CT-10117","2018-19","7711932","NRS18_CT_10019"
"NRS_CT-10118","2018-19","7702754","NRS18_CT_10020"
"NRS_CT-10119","2018-19","6162461","NRS18_CT_10030"
"NRS_CT-10120","2018-19","7713066","NRS18_CT_10031"
"NRS_CO-10493","2018-19","225801","NRS18_CO_11423"
"NRS_CO-10494","2018-19","3555512","NRS18_CO_11424"
"NRS_CO-10495","2018-19","3561718","NRS18_CO_11425"
"NRS_CO-10498","2018-19","3232749","NRS18_CO_11725"
"NRS_CT-10063","2018-19","6177838","NRS18_CT_10001"
"NRS_CT-10064","2018-19","7717144","NRS18_CT_10003"
"NRS_CT-10065","2018-19","6109539","NRS18_CT_10002"
"NRS_CT-10066","2018-19","6148797","NRS18_CT_10004"
"NRS_CT-10067","2018-19","7701224","NRS18_CT_10005"
"NRS_CT-10093","2018-19","6162927","NRS18_CT_10006"
"NRS_CT-10094","2018-19","7717170","NRS18_CT_10009"
"NRS_CT-10097","2018-19","7702710","NRS18_CT_10007"
"NRS_CT-10098","2018-19","7701098","NRS18_CT_10011"
"NRS_CT-10121","2018-19","7700398","NRS18_CT_10032"
"NRS_CT-10125","2018-19","6177650","NRS18_CT_10036"
"NRS_CT-10126","2018-19","7700864","NRS18_CT_10037"
"NRS_DE-10009","2018-19","4652178","NRS18_DE_10002"
"NRS_DE-10013","2018-19","4655356","NRS18_DE_10004"
"NRS_DE-10016","2018-19","4765030","NRS18_DE_10003"
"NRS_DE-10028","2018-19","4651112","NRS18_DE_10021"
"NRS_DE-10050","2018-19","4651956","NRS18_DE_10005"
"NRS_DE-10055","2018-19","9406116","NRS18_DE_10008"
"NRS_DE-10062","2018-19","8392410","NRS18_DE_10006"
"NRS_DE-10063","2018-19","8392764","NRS18_DE_10009"
"NRS_DE-10068","2018-19","4652074","NRS18_DE_10007"
"NRS_DE-10084","2018-19","4651562","NRS18_DE_10010"
"NRS_CT-10100","2018-19","6109641","NRS18_CT_10010"
"NRS_CT-10105","2018-19","7698286","NRS18_CT_10008"
"NRS_CT-10115","2018-19","7717522","NRS18_CT_10017"
"NRS_CT-10116","2018-19","7710072","NRS18_CT_10018"
"NRS_FL-10116","2018-19","16659143","NRS18_FL_10006"
"NRS_FL-10118","2018-19","21490938","NRS18_FL_10009"
"NRS_FL-10134","2018-19","2297314","NRS18_FL_10007"
"NRS_FL-10135","2018-19","2232705","NRS18_FL_10011"
"NRS_FL-10137","2018-19","10363290","NRS18_FL_10010"
"NRS_FL-10140","2018-19","897081","NRS18_FL_10008"
"NRS_FL-10185","2018-19","16766866","NRS18_FL_10012"
"NRS_FL-10190","2018-19","18257685","NRS18_FL_10017"
"NRS_FL-10193","2018-19","448520","NRS18_FL_10020"
"NRS_DE-10086","2018-19","9406190","NRS18_DE_10012"
"NRS_DE-10088","2018-19","4651178","NRS18_DE_10014"
"NRS_DE-10089","2018-19","4651122","NRS18_DE_10015"
"NRS_DE-10090","2018-19","4651360","NRS18_DE_10016"
"NRS_DE-10092","2018-19","4651394","NRS18_DE_10018"
"NRS_DE-10093","2018-19","8392686","NRS18_DE_10019"
"NRS_DE-10094","2018-19","4655440","NRS18_DE_10020"
"NRS_DE-10096","2018-19","8077064","NRS18_DE_10033"
"NRS_DE-10100","2018-19","8074924","NRS18_DE_10037"
"NRS_DE-10105","2018-19","24902748","NRS18_DE_10332"
"NRS_FL-10028","2018-19","10853441","NRS18_FL_10003"
"NRS_FL-10031","2018-19","10365852","NRS18_FL_10002"
"NRS_FL-10044","2018-19","2135268","NRS18_FL_10004"
"NRS_FL-10196","2018-19","16658683","NRS18_FL_10035"
"NRS_FL-10198","2018-19","53518","NRS18_FL_10037"
"NRS_FL-10203","2018-19","82574","NRS18_FL_10042"
"NRS_FL-10208","2018-19","2161770","NRS18_FL_10047"
"NRS_FL-10209","2018-19","2078435","NRS18_FL_10183"
"NRS_FL-10210","2018-19","21484744","NRS18_FL_10333"
"NRS_FL-10211","2018-19","792120","NRS18_FL_10334"
"NRS_GA-10041","2018-19","2016562","NRS18_GA_10002"
"NRS_GA-10050","2018-19","6498060","NRS18_GA_10001"
"NRS_GA-10053","2018-19","6365530","NRS18_GA_10007"
"NRS_GA-10055","2018-19","2310493","NRS18_GA_10008"
"NRS_GA-10153","2018-19","1947779","NRS18_GA_10023"
"NRS_GA-10154","2018-19","3291252","NRS18_GA_10024"
"NRS_GA-10155","2018-19","12194156","NRS18_GA_10025"
"NRS_FL-10107","2018-19","791038","NRS18_FL_10021"
"NRS_GA-10058","2018-19","15808733","NRS18_GA_10003"
"NRS_GA-10063","2018-19","6336676","NRS18_GA_10010"
"NRS_GA-10065","2018-19","3425850","NRS18_GA_10035"
"NRS_GA-10070","2018-19","1945943","NRS18_GA_10004"
"NRS_GA-10071","2018-19","6339478","NRS18_GA_10005"
"NRS_GA-10076","2018-19","6496832","NRS18_GA_10006"
"NRS_GA-10113","2018-19","3432386","NRS18_GA_10011"
"NRS_GA-10114","2018-19","6479451","NRS18_GA_10015"
"NRS_GA-10117","2018-19","6443440","NRS18_GA_10016"
"NRS_GA-10123","2018-19","6361782","NRS18_GA_10012"
"NRS_GA-10124","2018-19","2048227","NRS18_GA_10019"
"NRS_GA-10156","2018-19","2148317","NRS18_GA_10026"
"NRS_GA-10157","2018-19","22720329","NRS18_GA_10027"
"NRS_GA-10159","2018-19","15823465","NRS18_GA_10029"
"NRS_GA-10174","2018-19","2305271","NRS18_GA_10057"
"NRS_GA-10182","2018-19","3424530","NRS18_GA_10950"
"NRS_IA-10056","2018-19","7003922","NRS18_IA_10007"
"NRS_IA-10057","2018-19","13361778","NRS18_IA_10008"
"NRS_IA-10058","2018-19","19210063","NRS18_IA_10001"
"NRS_IA-10059","2018-19","6586941","NRS18_IA_10009"
"NRS_IA-10063","2018-19","6598104","NRS18_IA_10003"
"NRS_IA-10066","2018-19","14624806","NRS18_IA_10004"
"NRS_IA-10069","2018-19","13211724","NRS18_IA_10042"
"NRS_IA-10071","2018-19","6590816","NRS18_IA_10005"
"NRS_GA-10125","2018-19","3286598","NRS18_GA_10020"
"NRS_GA-10130","2018-19","14352998","NRS18_GA_10017"
"NRS_GA-10131","2018-19","6499108","NRS18_GA_10018"
"NRS_GA-10143","2018-19","1052389","NRS18_GA_10014"
"NRS_GA-10145","2018-19","15824511","NRS18_GA_10036"
"NRS_GA-10152","2018-19","22720451","NRS18_GA_10022"
"NRS_IA-10109","2018-19","6978968","NRS18_IA_10016"
"NRS_IA-10113","2018-19","13357548","NRS18_IA_10012"
"NRS_IA-10114","2018-19","13211724","NRS18_IA_10019"
"NRS_IA-10115","2018-19","7016041","NRS18_IA_10017"
"NRS_IA-10116","2018-19","13312013","NRS18_IA_10018"
"NRS_IA-10127","2018-19","13210832","NRS18_IA_10046"
"NRS_IA-10078","2018-19","6621012","NRS18_IA_10006"
"NRS_IA-10106","2018-19","13337914","NRS18_IA_10011"
"NRS_IA-10108","2018-19","6571952","NRS18_IA_10015"
"NRS_ID-10203","2018-19","23015066","NRS18_ID_10011"
"NRS_ID-10204","2018-19","24166584","NRS18_ID_10012"
"NRS_ID-10205","2018-19","23532423","NRS18_ID_10013"
"NRS_ID-10210","2018-19","23540680","NRS18_ID_10014"
"NRS_ID-10213","2018-19","24176951","NRS18_ID_10049"
"NRS_ID-10218","2018-19","4558716","NRS18_ID_10003"
"NRS_ID-10236","2018-19","23513704","NRS18_ID_10006"
"NRS_ID-10237","2018-19","23267350","NRS18_ID_10007"
"NRS_ID-10241","2018-19","24159945","NRS18_ID_10008"
"NRS_ID-10255","2018-19","24438964","NRS18_ID_10015"
"NRS_IA-10129","2018-19","4994323","NRS18_IA_10048"
"NRS_IA-10135","2018-19","6560947","NRS18_IA_10020"
"NRS_IA-10139","2018-19","22249731","NRS18_IA_10024"
"NRS_IA-10140","2018-19","13360724","NRS18_IA_10025"
"NRS_IA-10142","2018-19","7242639","NRS18_IA_10027"
"NRS_IA-10143","2018-19","7015645","NRS18_IA_10028"
"NRS_IA-10146","2018-19","13372853","NRS18_IA_10031"
"NRS_IA-10147","2018-19","13375515","NRS18_IA_10032"
"NRS_IA-10148","2018-19","13309249","NRS18_IA_10033"
"NRS_IA-10149","2018-19","7226854","NRS18_IA_10034"
"NRS_IA-10150","2018-19","13325656","NRS18_IA_10035"
"NRS_IA-10151","2018-19","13311583","NRS18_IA_10206"
"NRS_IA-10152","2018-19","3701586","NRS18_IA_10356"
"NRS_ID-10256","2018-19","23185149","NRS18_ID_10020"
"NRS_ID-10257","2018-19","23623942","NRS18_ID_10021"
"NRS_ID-10260","2018-19","23238752","NRS18_ID_10022"
"NRS_ID-10279","2018-19","23275228","NRS18_ID_10016"
"NRS_ID-10280","2018-19","23503540","NRS18_ID_10026"
"NRS_ID-10281","2018-19","23606444","NRS18_ID_10027"
"NRS_ID-10283","2018-19","23478899","NRS18_ID_10028"
"NRS_ID-10284","2018-19","24228259","NRS18_ID_10080"
"NRS_ID-10303","2018-19","22988603","NRS18_ID_10023"
"NRS_ID-10307","2018-19","24460308","NRS18_ID_10024"
"NRS_ID-10308","2018-19","24166142","NRS18_ID_10025"
"NRS_ID-10345","2018-19","4558812","NRS18_ID_10018"
"NRS_ID-10358","2018-19","24177215","NRS18_ID_10019"
"NRS_IA-10154","2018-19","22474819","NRS18_IA_10358"
"NRS_IA-10156","2018-19","13336280","NRS18_IA_10507"
"NRS_IA-10157","2018-19","17207598","NRS18_IA_10656"
"NRS_IA-10159","2018-19","6996093","NRS18_IA_10658"
"NRS_IA-10160","2018-19","14620906","NRS18_IA_10659"
"NRS_ID-10194","2018-19","23551198","NRS18_ID_10001"
"NRS_ID-10197","2018-19","23162797","NRS18_ID_10002"
"NRS_ID-10198","2018-19","23595541","NRS18_ID_10009"
"NRS_ID-10201","2018-19","23503368","NRS18_ID_10010"
"NRS_ID-10378","2018-19","23543184","NRS18_ID_10057"
"NRS_ID-10390","2018-19","22910531","NRS18_ID_10035"
"NRS_ID-10391","2018-19","23156214","NRS18_ID_10036"
"NRS_ID-10392","2018-19","24459914","NRS18_ID_10037"
"NRS_ID-10396","2018-19","23606390","NRS18_ID_10041"
"NRS_ID-10359","2018-19","23387503","NRS18_ID_10053"
"NRS_ID-10377","2018-19","24460270","NRS18_ID_10056"
"NRS_IL-10049","2018-19","10338064","NRS18_IL_10005"
"NRS_IL-10077","2018-19","1839089","NRS18_IL_10013"
"NRS_IL-10079","2018-19","13785376","NRS18_IL_10019"
"NRS_IL-10080","2018-19","14834875","NRS18_IL_10020"
"NRS_IL-10081","2018-19","10082018","NRS18_IL_10054"
"NRS_IL-10087","2018-19","13298638","NRS18_IL_10014"
"NRS_IL-10088","2018-19","10607858","NRS18_IL_10024"
"NRS_IL-10089","2018-19","3598196","NRS18_IL_10025"
"NRS_IL-10090","2018-19","13359864","NRS18_IL_10021"
"NRS_IL-10093","2018-19","13883074","NRS18_IL_10022"
"NRS_IL-10094","2018-19","13360334","NRS18_IL_10023"
"NRS_ID-10397","2018-19","23300436","NRS18_ID_10042"
"NRS_ID-10402","2018-19","23543688","NRS18_ID_10095"
"NRS_ID-10417","2018-19","23004319","NRS18_ID_10110"
"NRS_ID-10424","2018-19","23233267","NRS18_ID_10117"
"NRS_ID-10427","2018-19","23513440","NRS18_ID_10120"
"NRS_ID-10431","2018-19","23158094","NRS18_ID_10245"
"NRS_ID-10466","2018-19","23598669","NRS18_ID_10280"
"NRS_ID-10478","2018-19","23284603","NRS18_ID_10542"
"NRS_ID-10483","2018-19","23595555","NRS18_ID_10547"
"NRS_ID-10484","2018-19","23155842","NRS18_ID_10842"
